micronaut-jdk, Memory Usage (Load), 327.1
micronaut-jdk, Load Time, 20.63
micronaut-jdk, Memory Usage (Load), 307.3
micronaut-jdk, Load Time, 19.75
micronaut-jdk, Memory Usage (Load), 325.7
micronaut-jdk, Load Time, 20.46
micronaut-jdk, Memory Usage (Load), 293.8
micronaut-jdk, Load Time, 19.51
micronaut-jdk, Memory Usage (Load), 332.8
micronaut-jdk, Load Time, 20.67
micronaut-jdk, Memory Usage (Load), 315.8
micronaut-jdk, Load Time, 20.30
micronaut-jdk, Memory Usage (Load), 334.4
micronaut-jdk, Load Time, 20.12
micronaut-jdk, Memory Usage (Load), 326.1
micronaut-jdk, Load Time, 20.94
micronaut-jdk, Memory Usage (Load), 330.6
micronaut-jdk, Load Time, 20.12
micronaut-jdk, Memory Usage (Load), 312
micronaut-jdk, Load Time, 20.81
micronaut-jdk, Memory Usage (Load), 350
micronaut-jdk, Load Time, 20.42
micronaut-jdk, Memory Usage (Load), 312
micronaut-jdk, Load Time, 20.43
micronaut-jdk, Memory Usage (Load), 312.6
micronaut-jdk, Load Time, 20.74
micronaut-jdk, Memory Usage (Load), 329.6
micronaut-jdk, Load Time, 20.49
micronaut-jdk, Memory Usage (Load), 322.5
micronaut-jdk, Load Time, 20.55
micronaut-jdk, Memory Usage (Load), 333.1
micronaut-jdk, Load Time, 19.76
micronaut-jdk, Memory Usage (Load), 369.6
micronaut-jdk, Load Time, 20.39
micronaut-jdk, Memory Usage (Load), 337.5
micronaut-jdk, Load Time, 20.20
micronaut-jdk, Memory Usage (Load), 342.6
micronaut-jdk, Load Time, 20.94
micronaut-jdk, Memory Usage (Load), 334
micronaut-jdk, Load Time, 20.38
micronaut-jdk, Memory Usage (Load), 316.6
micronaut-jdk, Load Time, 20.25
micronaut-jdk, Memory Usage (Load), 336.9
micronaut-jdk, Load Time, 20.71
micronaut-jdk, Memory Usage (Load), 328.6
micronaut-jdk, Load Time, 20.26
micronaut-jdk, Memory Usage (Load), 312.5
micronaut-jdk, Load Time, 20.97
micronaut-graal, Compile time, 468.88
micronaut-graal, Compile time, 446.38
micronaut-graal, Compile time, 456.22
micronaut-graal, Compile time, 457.11
micronaut-graal, Compile time, 462.07
micronaut-graal, Compile time, 447.95
micronaut-graal, Compile time, 450.61
micronaut-graal, Compile time, 462.46
micronaut-graal, Compile time, 450.43
micronaut-graal, Compile time, 452.33
micronaut-graal, Compile time, 454.49
micronaut-graal, Compile time, 456.97
micronaut-graal, Compile time, 458.36
micronaut-graal, Compile time, 448.12
micronaut-graal, Compile time, 446.39
micronaut-graal, Compile time, 451.42
micronaut-graal, Compile time, 450.30
micronaut-graal, Compile time, 447.64
micronaut-graal, Compile time, 458.10
micronaut-graal, Compile time, 459.73
micronaut-graal, Compile time, 460.88
micronaut-graal, Compile time, 448.21
micronaut-graal, Compile time, 454.86
micronaut-graal, Compile time, 459.11
micronaut-graal, Compile time, 462.23
micronaut-graal, Compile time, 449.70
micronaut-graal, Compile time, 460.00
micronaut-graal, Compile time, 462.79
micronaut-graal, Compile time, 457.69
micronaut-graal, Compile time, 453.71
micronaut-graal, Startup time, 3.49
micronaut-graal, Memory Usage (Startup), 36.29
micronaut-graal, Startup time, 2.97
micronaut-graal, Memory Usage (Startup), 38.12
micronaut-graal, Startup time, 2.97
micronaut-graal, Memory Usage (Startup), 34.2
micronaut-graal, Startup time, 3.14
micronaut-graal, Memory Usage (Startup), 38.12
micronaut-graal, Startup time, 3.10
micronaut-graal, Memory Usage (Startup), 36.15
micronaut-graal, Startup time, 3.00
micronaut-graal, Memory Usage (Startup), 38.15
micronaut-graal, Startup time, 3.02
micronaut-graal, Memory Usage (Startup), 36.21
micronaut-graal, Startup time, 2.99
micronaut-graal, Memory Usage (Startup), 34.12
micronaut-graal, Startup time, 3.08
micronaut-graal, Memory Usage (Startup), 38.17
micronaut-graal, Startup time, 3.13
micronaut-graal, Memory Usage (Startup), 34.25
micronaut-graal, Startup time, 3.01
micronaut-graal, Memory Usage (Startup), 32.16
micronaut-graal, Startup time, 3.10
micronaut-graal, Memory Usage (Startup), 32.21
micronaut-graal, Startup time, 3.02
micronaut-graal, Memory Usage (Startup), 30.23
micronaut-graal, Startup time, 3.11
micronaut-graal, Memory Usage (Startup), 38.16
micronaut-graal, Startup time, 3.05
micronaut-graal, Memory Usage (Startup), 38.08
micronaut-graal, Startup time, 2.98
micronaut-graal, Memory Usage (Startup), 36.13
micronaut-graal, Startup time, 3.03
micronaut-graal, Memory Usage (Startup), 34.18
micronaut-graal, Startup time, 3.14
micronaut-graal, Memory Usage (Startup), 38.12
micronaut-graal, Startup time, 3.02
micronaut-graal, Memory Usage (Startup), 32.2
micronaut-graal, Startup time, 3.05
micronaut-graal, Memory Usage (Startup), 36.11
micronaut-graal, Startup time, 3.05
micronaut-graal, Memory Usage (Startup), 34.19
micronaut-graal, Startup time, 3.01
micronaut-graal, Memory Usage (Startup), 36.19
micronaut-graal, Startup time, 3.01
micronaut-graal, Memory Usage (Startup), 34.22
micronaut-graal, Startup time, 2.98
micronaut-graal, Memory Usage (Startup), 36.18
micronaut-graal, Startup time, 2.98
micronaut-graal, Memory Usage (Startup), 36.14
micronaut-graal, Startup time, 2.99
micronaut-graal, Memory Usage (Startup), 36.14
micronaut-graal, Startup time, 3.07
micronaut-graal, Memory Usage (Startup), 34.18
micronaut-graal, Startup time, 3.05
micronaut-graal, Memory Usage (Startup), 30.15
micronaut-graal, Startup time, 3.01
micronaut-graal, Memory Usage (Startup), 36.14
micronaut-graal, Startup time, 3.10
micronaut-graal, Memory Usage (Startup), 38.19
micronaut-graal, Memory Usage (Load), 341.1
micronaut-graal, Load Time, 16.91
micronaut-graal, Memory Usage (Load), 346
micronaut-graal, Load Time, 15.41
micronaut-graal, Memory Usage (Load), 339.1
micronaut-graal, Load Time, 15.47
micronaut-graal, Memory Usage (Load), 348.9
micronaut-graal, Load Time, 15.91
micronaut-graal, Memory Usage (Load), 344.1
micronaut-graal, Load Time, 15.45
